Date,Open,High,Low,Close,Volume,Adj Close
12/10/2012,18.75,19.2325,18.627857,18.922144,630484400,16.34643
12/11/2012,19.2775,19.627144,19.191786,19.335358,592345600,16.703392
12/12/2012,19.563213,19.571428,19.1525,19.25,487144000,16.62965
12/13/2012,18.969643,19.201429,18.77857,18.9175,625259600,16.342415
12/14/2012,18.383928,18.504642,18.056429,18.206785,1009579200,15.728448
12/17/2012,18.176071,18.571428,17.901072,18.529642,757607200,16.007353
12/18/2012,18.75,19.103571,18.580357,19.067858,625685200,16.472307
12/19/2012,18.981071,19.060715,18.767857,18.796785,449369200,16.238134
12/20/2012,18.928572,18.935715,18.531429,18.633215,481689600,16.096825
12/21/2012,18.3025,18.559643,18.222857,18.547501,596268400,16.022778
12/24/2012,18.583929,18.723213,18.525356,18.577499,175753200,16.048698
12/26/2012,18.535713,18.552143,18.254286,18.321428,302436400,15.827488
12/27/2012,18.340714,18.4375,18.023571,18.395,455120400,15.891044
12/28/2012,18.224644,18.374287,18.147142,18.199642,354278400,15.722279
12/31/2012,18.233213,19.121429,18.178572,19.006071,659492400,16.418934
1/2/2013,19.779285,19.821428,19.343929,19.608213,560518000,16.939106
1/3/2013,19.567142,19.631071,19.321428,19.360714,352965200,16.725302
1/4/2013,19.1775,19.236786,18.779642,18.821428,594333600,16.259422
1/7/2013,18.642857,18.90357,18.4,18.710714,484156400,16.163782
1/8/2013,18.900356,18.996071,18.616072,18.76107,458707200,16.207279
1/9/2013,18.660713,18.750357,18.428213,18.467857,407604400,15.953982
1/10/2013,18.876785,18.882856,18.411428,18.696787,601146000,16.151747
1/11/2013,18.607143,18.761429,18.536428,18.582144,350506800,16.05271
1/14/2013,17.952856,18.125,17.803928,17.919643,734207600,15.480391
1/15/2013,17.796429,17.821072,17.263571,17.354286,876772400,14.991991
1/16/2013,17.665714,18.194286,17.589287,18.074642,690804800,15.61429
1/17/2013,18.225357,18.241072,17.929644,17.952856,453678400,15.509081
1/18/2013,17.804285,17.936428,17.728571,17.857143,472922800,15.426395
1/22/2013,18.02,18.138571,17.736786,18.0275,461546400,15.57357
1/23/2013,18.171785,18.3925,18.0275,18.3575,861509600,15.858652
1/24/2013,16.428572,16.633215,16.080357,16.089287,1460852400,13.899188
1/25/2013,16.131786,16.293928,15.535714,15.71,1208026400,13.571526
1/28/2013,15.636786,16.186071,15.566429,16.065357,785517600,13.878515
1/29/2013,16.375,16.435715,16.147142,16.366785,571158000,14.138911
1/30/2013,16.321428,16.521429,16.232143,16.315357,417155200,14.094483
1/31/2013,16.320715,16.402857,16.249287,16.2675,319334400,14.053144
2/1/2013,16.396786,16.41,16.012501,16.200714,539484400,13.995444
2/4/2013,16.211071,16.283571,15.785714,15.797143,477117200,13.646809
2/5/2013,15.858929,16.419287,15.793571,16.351429,573347600,14.125642
2/6/2013,16.3025,16.660713,16.16357,16.333929,593706400,14.110531
2/7/2013,16.544643,16.785713,16.218571,16.722143,704580800,14.530092
2/8/2013,16.928572,17.100357,16.723213,16.963572,633158400,14.739871
2/11/2013,17.017857,17.319286,16.901787,17.140356,517490400,14.893478
2/12/2013,17.125357,17.227858,16.705,16.710714,609053200,14.520158
2/13/2013,16.686071,16.915714,16.543571,16.678928,475207600,14.492538
2/14/2013,16.59,16.844286,16.572144,16.663929,355275200,14.479505
2/15/2013,16.744642,16.79143,16.425714,16.434286,391745200,14.279965
2/19/2013,16.467857,16.526072,16.208929,16.428213,435783600,14.274688
2/20/2013,16.346071,16.346071,16.02857,16.030357,476302400,13.928987
2/21/2013,15.928571,16.041786,15.815,15.930714,447182400,13.842404
2/22/2013,16.044643,16.128571,15.95,16.100357,330654800,13.989808
2/25/2013,16.208929,16.254286,15.806071,15.814286,372579200,13.741238
2/26/2013,15.850714,16.126429,15.630714,16.034643,501499600,13.932708
2/27/2013,16.015356,16.158571,15.7375,15.8775,587350400,13.796165
2/28/2013,15.858929,15.995357,15.764286,15.764286,322515200,13.697793
3/1/2013,15.642857,15.649286,15.356429,15.373929,552448400,13.358603
3/4/2013,15.278571,15.292857,14.964286,15.001786,582755600,13.035247
3/5/2013,15.052857,15.5425,15.026786,15.397857,638433600,13.379395
3/6/2013,15.518214,15.544643,15.158214,15.202143,460250000,13.209342
3/7/2013,15.160714,15.428929,15.037857,15.377857,468473600,13.362019
3/8/2013,15.35,15.551071,15.3075,15.418571,391482000,13.3974
3/11/2013,15.348214,15.678929,15.183571,15.638214,474236000,13.588249
3/12/2013,15.557143,15.674286,15.270357,15.301071,465911600,13.2953
3/13/2013,15.301786,15.517857,15.191429,15.298214,405549200,13.292819
3/14/2013,15.458214,15.522857,15.373214,15.446429,303875600,13.421604
3/15/2013,15.640357,15.865357,15.616071,15.845,643960800,13.767928
3/18/2013,15.766071,16.337856,15.757143,16.275715,606197200,14.142183
3/19/2013,16.410713,16.463215,16.017857,16.231787,526775200,14.104012
3/20/2013,16.33643,16.343929,16.056786,16.145714,308660800,14.029222
3/21/2013,16.079287,16.356428,16.075001,16.168928,383255600,14.049393
3/22/2013,16.235001,16.503571,16.182501,16.496786,395105200,14.334275
3/25/2013,16.596071,16.78393,16.492144,16.556429,501135600,14.386098
3/26/2013,16.622856,16.637142,16.4475,16.469286,294294000,14.310375
3/27/2013,16.302143,16.314285,16.0975,16.145714,331237200,14.029222
3/28/2013,16.065001,16.136429,15.772143,15.809286,442839600,13.736897
4/1/2013,15.782143,15.846429,15.276429,15.318214,389732000,13.310196
4/2/2013,15.271429,15.647857,15.228571,15.349643,529519200,13.337507
4/3/2013,15.406071,15.617143,15.368214,15.428214,363216000,13.405776
4/4/2013,15.491429,15.535714,15.1875,15.275714,358447600,13.273268
4/5/2013,15.160714,15.176786,14.988571,15.114286,383695200,13.133002
4/8/2013,15.173214,15.267857,15.088929,15.221786,300829200,13.22641
4/9/2013,15.227143,15.303571,15.098214,15.249286,306614000,13.250303
4/10/2013,15.289286,15.609286,15.214643,15.560357,375928000,13.520597
4/11/2013,15.49,15.6425,15.4,15.511786,328364400,13.478395
4/12/2013,15.505357,15.505357,15.324643,15.35,238613200,13.337814
4/15/2013,15.25,15.281786,14.983929,14.994643,317520000,13.029041
4/16/2013,15.056071,15.236071,15.020357,15.222857,305771200,13.22734
4/17/2013,15.009643,15.021429,14.218214,14.385714,945056000,12.499935
4/18/2013,14.463929,14.4925,13.919286,14.001786,666299200,12.166334
4/19/2013,13.856071,14.271429,13.753571,13.9475,609274400,12.119164
4/22/2013,14.022857,14.364286,13.973929,14.238214,429920400,12.37177
4/23/2013,14.428214,14.585,14.243214,14.504643,664238400,12.603272
4/24/2013,14.055,14.830357,14.017857,14.480714,969651200,12.582481
4/25/2013,14.686786,14.783571,14.535714,14.585,384837600,12.673097
4/26/2013,14.636071,14.956071,14.580357,14.9,764097600,12.946801
4/29/2013,15.016071,15.486429,15,15.361429,640326400,13.347747
4/30/2013,15.539286,15.901786,15.431071,15.813571,691538400,13.740618
5/1/2013,15.873571,15.890357,15.513929,15.688929,506909200,13.632315
5/2/2013,15.777857,16.02107,15.736786,15.911429,421828400,13.825651
5/3/2013,16.118214,16.186787,16.041071,16.070715,361300800,13.964052
5/6/2013,16.275356,16.507143,16.225357,16.45393,496641600,14.297037
5/7/2013,16.606071,16.633928,16.203571,16.380714,483753200,14.233419
5/8/2013,16.394285,16.620358,16.278929,16.565714,472598000,14.394166
5/9/2013,16.421785,16.535713,16.270714,16.313213,398487600,14.268591
5/10/2013,16.356071,16.418215,16.088572,16.1775,334852000,14.149884
5/13/2013,16.125357,16.353571,16.125,16.240713,316948800,14.205176
5/14/2013,16.208929,16.257143,15.791071,15.852143,447118000,13.865309
5/15/2013,15.684286,15.75,15.084286,15.316071,741613600,13.396423
5/16/2013,15.115714,15.6375,14.960714,15.520714,603204000,13.575418
5/17/2013,15.680357,15.7175,15.393214,15.473571,427904400,13.534183
5/20/2013,15.425357,15.921429,15.360714,15.818929,451578400,13.836256
5/21/2013,15.648214,15.91,15.507143,15.702143,456022000,13.734105
5/22/2013,15.858929,16.012501,15.650714,15.7625,443038400,13.7869
5/23/2013,15.569643,15.934286,15.563929,15.790714,353021200,13.811575
5/24/2013,15.744643,15.916429,15.727143,15.898214,276166800,13.905605
5/28/2013,16.067858,16.111071,15.744643,15.765714,386145200,13.789709
5/29/2013,15.714286,15.982143,15.692857,15.891071,330576400,13.899356
5/30/2013,15.916071,16.232143,15.875357,16.127857,353519600,14.106462
5/31/2013,16.160713,16.325001,16.053572,16.061787,384302800,14.048674
6/3/2013,16.0975,16.155714,15.802857,16.097143,372352400,14.079599
6/4/2013,16.186428,16.229643,15.978214,16.046785,292728800,14.035551
6/5/2013,15.916071,16.097143,15.846786,15.896786,290589600,13.904353
6/6/2013,15.909643,15.964286,15.501786,15.659286,416934000,13.696622
6/7/2013,15.589286,15.83,15.456071,15.778929,404535600,13.80127
6/10/2013,15.883214,16.03857,15.6,15.674643,450153200,13.710051
6/11/2013,15.562143,15.812857,15.475714,15.628571,286112400,13.669756
6/12/2013,15.696429,15.758929,15.410714,15.435357,265227200,13.500758
6/13/2013,15.446429,15.612143,15.3125,15.57,285832400,13.618526
6/14/2013,15.55,15.581786,15.303571,15.358929,271866000,13.433909
6/17/2013,15.408571,15.560714,15.37,15.428571,259414400,13.49482
6/18/2013,15.412857,15.532143,15.364643,15.420357,195025600,13.487637
6/19/2013,15.407143,15.416429,15.107143,15.107143,310940000,13.213682
6/20/2013,14.975,15.213571,14.8275,14.887143,357310800,13.021255
6/21/2013,14.946071,15,14.575,14.767857,481118400,12.916919
6/24/2013,14.55,14.595,14.216071,14.376429,480746000,12.574552
6/25/2013,14.489286,14.563929,14.243929,14.379643,314162800,12.577364
6/26/2013,14.425,14.456786,14.130714,14.216786,367724000,12.434922
6/27/2013,14.258929,14.335357,14.055,14.063571,337246000,12.300907
6/28/2013,13.977143,14.295357,13.888214,14.161786,578516400,12.386809
7/1/2013,14.381786,14.723929,14.329286,14.615,391053600,12.783222
7/2/2013,14.641429,15.058214,14.623929,14.946071,469865200,13.072797
7/3/2013,15.030714,15.106429,14.908929,15.028571,240928800,13.144958
7/5/2013,15.013929,15.1175,14.833929,14.907857,274024800,13.039374
7/8/2013,15.003929,15.035714,14.666071,14.823214,298138400,12.965339
7/9/2013,14.771429,15.125,14.656429,15.083929,352584400,13.193378
7/10/2013,14.985714,15.171429,14.9375,15.026071,281405600,13.142771
7/11/2013,15.105357,15.294643,15.041786,15.260357,326292400,13.347692
7/12/2013,15.273214,15.349643,15.121786,15.2325,279563200,13.323328
7/15/2013,15.178929,15.409286,15.171429,15.265714,241917200,13.352377
7/16/2013,15.232857,15.3825,15.148929,15.364286,216538000,13.438597
7/17/2013,15.346429,15.436429,15.293571,15.368214,198990400,13.442033
7/18/2013,15.477857,15.531071,15.378929,15.42,218878800,13.487327
7/19/2013,15.467857,15.499286,15.155357,15.176786,268721600,13.274597
7/22/2013,15.337857,15.348214,15.195357,15.225357,207796400,13.31708
7/23/2013,15.214286,15.248571,14.953929,14.963929,369395600,13.08842
7/24/2013,15.676071,15.878214,15.545,15.7325,591936800,13.760661
7/25/2013,15.739286,15.764286,15.564643,15.660714,229493600,13.697871
7/26/2013,15.546429,15.751429,15.512143,15.749643,200152400,13.775653
7/29/2013,15.742857,16.071072,15.721429,15.9925,248057600,13.988068
7/30/2013,16.07,16.326786,16.043928,16.190001,309422400,14.160818
7/31/2013,16.249643,16.33357,16.051071,16.161785,322957600,14.136139
8/1/2013,16.276787,16.314285,16.187857,16.309999,206250800,14.265781
8/2/2013,16.3575,16.530357,16.309286,16.519285,274783600,14.448831
8/5/2013,16.596071,16.809643,16.505358,16.766071,318855600,14.664687
8/6/2013,16.715,16.853214,16.506071,16.616072,334857600,14.533488
8/7/2013,16.564285,16.678572,16.491785,16.606428,298858000,14.525052
8/8/2013,16.566429,16.575001,16.355356,16.464643,255777200,14.496127
8/9/2013,16.379999,16.445,16.201786,16.230356,266865200,14.289847
8/12/2013,16.316429,16.737499,16.308214,16.691429,364434000,14.695796
8/13/2013,16.819286,17.66643,16.71607,17.484644,881941200,15.394176
8/14/2013,17.781429,18.008928,17.621429,17.803572,756372400,15.674971
8/15/2013,17.729286,17.942858,17.467142,17.782499,490294000,15.656418
8/16/2013,17.862499,17.962143,17.816429,17.940357,362306000,15.795396
8/19/2013,18.012142,18.347857,18,18.133572,510518400,15.965513
8/20/2013,18.20393,18.234644,17.886429,17.895357,358688400,15.755787
8/21/2013,17.985357,18.112499,17.9,17.941429,335879600,15.796339
8/22/2013,18.035,18.056786,17.792856,17.962856,244207600,15.815208
8/23/2013,17.973928,17.976786,17.833929,17.893572,222731600,15.754215
8/26/2013,17.883928,18.22143,17.875,17.963215,330965600,15.815528
8/27/2013,17.785713,17.946787,17.367857,17.449642,424188800,15.363361
8/28/2013,17.357143,17.707144,17.357143,17.532143,307608000,15.435996
8/29/2013,17.558929,17.732143,17.540358,17.560715,239657600,15.46115
8/30/2013,17.571428,17.605356,17.375,17.400715,272297200,15.320285
9/3/2013,17.610714,17.878571,17.405357,17.449286,331928800,15.363044
9/4/2013,17.841429,17.937143,17.724285,17.810356,345032800,15.680941
9/5/2013,17.866072,17.88143,17.629999,17.688213,236367600,15.5734
9/6/2013,17.80143,17.834999,17.498215,17.793571,359525600,15.666164
9/9/2013,18.035713,18.139999,17.981428,18.077499,340687200,15.916146
9/10/2013,18.078571,18.123215,17.482143,17.665714,743195600,15.553588
9/11/2013,16.678928,16.9175,16.600357,16.70393,898696400,14.706804
9/12/2013,16.732143,16.978571,16.643213,16.881786,404051200,14.863392
9/13/2013,16.762142,16.85107,16.59643,16.603571,298835600,14.618442
9/16/2013,16.464287,16.486071,15.972143,16.075714,543706800,14.153696
9/17/2013,15.998571,16.418215,15.982143,16.261429,399380800,14.317207
9/18/2013,16.542143,16.655357,16.452143,16.595715,456862000,14.611525
9/19/2013,16.810715,16.993929,16.758928,16.867857,404541200,14.851132
9/20/2013,17.071428,17.09107,16.642857,16.693214,699302800,14.697371
9/23/2013,17.717857,17.746786,17.235714,17.522858,762106800,15.427815
9/24/2013,17.674286,17.695356,17.422144,17.467857,364344400,15.379395
9/25/2013,17.47143,17.487143,17.19393,17.1975,316957200,15.141362
9/26/2013,17.357143,17.44857,17.282143,17.365,237221600,15.288839
9/27/2013,17.277857,17.309643,17.168571,17.241072,228040400,15.179721
9/30/2013,17.044643,17.202143,16.943214,17.026787,260156400,14.991058
10/1/2013,17.0875,17.469286,17.084999,17.427143,353883600,15.343548
10/2/2013,17.343929,17.564285,17.276787,17.484285,289184000,15.39386
10/3/2013,17.518213,17.583929,17.169287,17.264643,322753200,15.200481
10/4/2013,17.280714,17.307142,17.092857,17.251072,258868400,15.188523
10/7/2013,17.377144,17.594643,17.333929,17.419643,312292400,15.336945
10/8/2013,17.497856,17.522858,17.162144,17.17643,290917200,15.12281
10/9/2013,17.308571,17.42107,17.081429,17.378214,301725200,15.300473
10/10/2013,17.547144,17.584999,17.394285,17.487143,278602800,15.396373
10/11/2013,17.3925,17.637142,17.327143,17.600357,267738800,15.496053
10/14/2013,17.493929,17.770714,17.476786,17.715714,261898000,15.597616
10/15/2013,17.768213,17.928572,17.697144,17.809999,320073600,15.680632
10/16/2013,17.885357,17.9475,17.829643,17.896786,251101200,15.757041
10/17/2013,17.856428,18.027857,17.845715,18.017857,253593200,15.863632
10/18/2013,18.071072,18.187857,18.061071,18.174643,290542000,16.001675
10/21/2013,18.2775,18.725,18.268572,18.620001,398106800,16.393791
10/22/2013,18.800358,18.873215,18.143929,18.566786,534063600,16.346937
10/23/2013,18.535713,18.77393,18.535713,18.748571,313723200,16.506985
10/24/2013,18.75,19.016787,18.65893,18.996786,384764800,16.725521
10/25/2013,18.975714,19.043928,18.753929,18.784286,337792000,16.538431
10/28/2013,18.894285,18.964287,18.686071,18.924286,550440800,16.661694
10/29/2013,19.1525,19.258928,18.376429,18.452856,635807200,16.246632
10/30/2013,18.557501,18.84,18.465,18.746429,354163600,16.505102
10/31/2013,18.75,18.838928,18.616785,18.667856,275696400,16.435915
11/1/2013,18.715,18.742857,18.422857,18.5725,274890000,16.351967
11/4/2013,18.610714,18.815001,18.528929,18.8125,244627600,16.563269
11/5/2013,18.735001,18.888929,18.678572,18.766071,265213200,16.522388
11/6/2013,18.719643,18.745001,18.507143,18.604286,223375600,16.475588
11/7/2013,18.556429,18.685356,18.299286,18.303213,262620400,16.208963
11/8/2013,18.377857,18.611786,18.306786,18.591429,279316800,16.464201
11/11/2013,18.571072,18.631071,18.371786,18.5375,227452400,16.416441
11/12/2013,18.488214,18.71143,18.464287,18.571787,204276800,16.446802
11/13/2013,18.5,18.651787,18.462856,18.593929,197220800,16.466415
11/14/2013,18.671785,18.902857,18.638214,18.862858,282419200,16.704575
11/15/2013,18.806429,18.89607,18.731787,18.749643,317920400,16.604309
11/18/2013,18.749643,18.828215,18.507143,18.522499,244944000,16.403158
11/19/2013,18.536785,18.692142,18.498928,18.555357,208938800,16.432259
11/20/2013,18.543928,18.58643,18.368929,18.392857,193916800,16.288345
11/21/2013,18.485714,18.614643,18.345358,18.612143,262026800,16.482546
11/22/2013,18.554285,18.648571,18.518929,18.564285,223725600,16.440163
11/25/2013,18.607857,18.781071,18.607143,18.705,229311600,16.564774
11/26/2013,18.718571,19.147858,18.714287,19.049999,401382800,16.870298
11/27/2013,19.153929,19.5,19.049999,19.498571,363448400,17.267548
11/29/2013,19.624287,19.940357,19.564644,19.859644,318127600,17.587309
12/2/2013,19.928572,20.154642,19.672144,19.686787,472544800,17.434223
12/3/2013,19.939285,20.227858,19.917143,20.225714,450968000,17.911489
12/4/2013,20.196428,20.328215,20.029285,20.178572,377809600,17.869745
12/5/2013,20.451786,20.540714,20.22893,20.282143,447580000,17.961464
12/6/2013,20.206785,20.241072,19.984644,20.000713,344352400,17.712229
12/9/2013,20.032143,20.342142,20.032143,20.229643,320493600,17.914972
12/10/2013,20.127857,20.281429,20.042856,20.198214,278269600,17.887136
12/11/2013,20.25,20.391787,19.98893,20.048571,359718800,17.754614
12/12/2013,20.076429,20.190714,20.001072,20.019285,262290000,17.72868
12/13/2013,20.101786,20.102858,19.77393,19.801071,332822000,17.535435
12/16/2013,19.822144,20.094286,19.821787,19.910713,282592800,17.632526
12/17/2013,19.850357,19.98,19.763571,19.821072,229902400,17.553146
12/18/2013,19.632143,19.694643,19.242857,19.670357,565863200,17.419682
12/19/2013,19.625,19.642857,19.418928,19.445,320308800,17.220104
12/20/2013,19.479643,19.700357,19.457857,19.607857,436413600,17.364325
12/23/2013,20.285713,20.382856,20.098572,20.360357,501306400,18.03072
12/24/2013,20.353214,20.424286,20.215357,20.27393,167554800,17.954185
12/26/2013,20.289286,20.339287,20.120714,20.139286,204008000,17.834953
12/27/2013,20.136429,20.157499,19.982143,20.003214,225884400,17.714445
12/30/2013,19.909286,20.003214,19.725714,19.804285,253629600,17.53828
12/31/2013,19.791786,20.045713,19.785713,20.036428,223084400,17.743864
1/2/2014,19.845715,19.893929,19.715,19.754642,234684800,17.49432
1/3/2014,19.745001,19.775,19.301071,19.320715,392467600,17.110043
1/6/2014,19.194643,19.52857,19.057142,19.426071,412610800,17.203342
1/7/2014,19.440001,19.498571,19.21143,19.287144,317209200,17.080311
1/8/2014,19.243214,19.484285,19.23893,19.409286,258529600,17.188477
1/9/2014,19.52857,19.530714,19.119642,19.161428,279148800,16.968979
1/10/2014,19.279642,19.314285,18.968214,19.033571,304976000,16.855753
1/13/2014,18.925358,19.375,18.924286,19.133215,378492800,16.943998
1/14/2014,19.222143,19.526072,19.202143,19.513929,332561600,17.281149
1/15/2014,19.768572,20.007143,19.702143,19.905714,391638800,17.628107
1/16/2014,19.817858,19.887501,19.702856,19.794643,229278000,17.529743
1/17/2014,19.695715,19.716785,19.282143,19.309643,426739600,17.100237
1/21/2014,19.321072,19.645357,19.300714,19.609644,328526800,17.365915
1/22/2014,19.675358,19.903214,19.564644,19.696787,379985200,17.443085
1/23/2014,19.640715,19.875,19.4575,19.863571,403239200,17.590784
1/24/2014,19.785713,19.843571,19.455357,19.502501,429354800,17.271027
1/27/2014,19.645357,19.814285,19.491072,19.660713,554878800,17.411133
1/28/2014,18.17,18.392857,17.93107,18.089287,1065523200,16.019514
1/29/2014,17.998215,18.120358,17.807858,17.883928,502810000,15.837651
1/30/2014,17.947857,18.089287,17.739286,17.849285,678501600,15.806976
1/31/2014,17.684999,17.911785,17.626785,17.878571,464797200,15.832907
2/3/2014,17.950357,18.133215,17.832144,17.911785,401464000,15.862319
2/4/2014,18.066071,18.195,17.955713,18.17107,376681200,16.091936
2/5/2014,18.091429,18.402857,18.080357,18.306786,328344800,16.212122
2/6/2014,18.216429,18.339287,18.13607,18.303928,257765200,16.30662
2/7/2014,18.620714,18.676071,18.477858,18.559999,370280400,16.534756
2/10/2014,18.523571,18.999643,18.5,18.8925,345559200,16.830967
2/11/2014,18.950357,19.205357,18.910713,19.14143,282256800,17.052742
2/12/2014,19.176786,19.27,19.044287,19.139999,308100800,17.05147
2/13/2014,19.094999,19.458929,19.078571,19.44393,307398000,17.322224
2/14/2014,19.373928,19.499287,19.32893,19.428213,272924400,17.308224
2/18/2014,19.5,19.685356,19.486071,19.499643,260251600,17.371864
2/19/2014,19.455357,19.531786,19.083929,19.191786,313768000,17.097595
2/20/2014,19.035357,19.178572,18.892857,18.969643,305858000,16.899696
2/21/2014,19.028214,19.091785,18.735714,18.758928,278784800,16.711975
2/24/2014,18.683929,18.925714,18.657858,18.84107,288909600,16.785151
2/25/2014,18.906429,18.913214,18.607143,18.645,231952000,16.610481
2/26/2014,18.700357,18.75,18.414286,18.476786,276217200,16.460615
2/27/2014,18.469286,18.885,18.430357,18.845358,301882000,16.788969
2/28/2014,18.895714,19.026787,18.647142,18.794287,371968800,16.743473
3/3/2014,18.693571,18.951786,18.671785,18.848572,238781200,16.79184
3/4/2014,18.964287,19.022858,18.848928,18.972857,259140000,16.902563
3/5/2014,18.96143,19.098213,18.897499,19.012857,200062800,16.938194
3/6/2014,19.028214,19.087143,18.860714,18.955357,185488800,16.886963
3/7/2014,18.967501,18.999287,18.7875,18.944286,220729600,16.877108
3/10/2014,18.870001,19.047501,18.869286,18.96143,178584000,16.89238
3/11/2014,19.123215,19.240713,19.02107,19.14607,279224400,17.05687
3/12/2014,19.089643,19.191071,19,19.164642,199326400,17.073418
3/13/2014,19.194286,19.273571,18.898571,18.951786,257742800,16.883785
3/14/2014,18.885357,18.960358,18.678572,18.73893,237199200,16.694157
3/17/2014,18.84643,18.9275,18.780357,18.812143,199544800,16.759384
3/18/2014,18.782143,18.998928,18.757143,18.978571,209647200,16.90765
3/19/2014,19.009287,19.151428,18.892857,18.973572,224756000,16.903193
3/20/2014,18.924643,19.02393,18.833929,18.882143,208398400,16.821745
3/21/2014,18.997499,19.0625,18.797501,19.031071,374046400,16.954414
3/24/2014,19.229286,19.303572,19.109285,19.256786,355700800,17.155508
3/25/2014,19.339287,19.491072,19.27107,19.463928,282293200,17.340042
3/26/2014,19.518572,19.607143,19.245001,19.277857,299768000,17.174282
3/27/2014,19.286428,19.339287,19.111429,19.195,222031600,17.100464
3/28/2014,19.225714,19.247856,19.080357,19.173571,200564000,17.081367
3/31/2014,19.258215,19.314644,19.140356,19.169287,168669200,17.077555
4/1/2014,19.205713,19.352501,19.170357,19.344643,200760000,17.233782
4/2/2014,19.370714,19.41,19.295,19.376785,180420800,17.262411
4/3/2014,19.335358,19.375,19.201429,19.2425,162344000,17.142776
4/4/2014,19.278929,19.285713,18.949286,18.99357,275251200,16.921009
4/7/2014,18.857857,18.960714,18.638929,18.695356,289850400,16.655342
4/8/2014,18.756786,18.790001,18.525,18.694286,243888400,16.654387
4/9/2014,18.665714,18.946072,18.643572,18.940001,206169600,16.873289
4/10/2014,18.952856,19.008572,18.684643,18.695715,239652000,16.655657
4/11/2014,18.535713,18.672501,18.469286,18.557501,271717600,16.532524
4/14/2014,18.639286,18.648571,18.471786,18.63143,205674000,16.598385
4/15/2014,18.581072,18.629999,18.261786,18.498571,266490000,16.480024
4/16/2014,18.501785,18.610357,18.362143,18.536072,214765600,16.513439
4/17/2014,18.571428,18.848572,18.542856,18.747856,284334400,16.702106
4/21/2014,18.762142,19.004999,18.712856,18.970358,182548800,16.900335
4/22/2014,18.868214,18.993929,18.803572,18.989286,202563200,16.917189
4/23/2014,18.895,18.968929,18.730356,18.741072,394940000,16.696064
4/24/2014,20.293215,20.357143,20.026072,20.2775,759911600,18.064842
4/25/2014,20.161785,20.428213,20.14143,20.42643,390275200,18.197515
4/28/2014,20.457144,21.276787,20.448214,21.217501,669485600,18.902269
4/29/2014,21.205,21.285,21.053928,21.154642,337377600,18.846272
4/30/2014,21.165714,21.408215,21.064285,21.074642,456640800,18.774998
5/1/2014,21.142857,21.242857,20.941429,21.124287,244048000,18.819221
5/2/2014,21.155001,21.22143,21.061071,21.16357,191514400,18.854225
5/5/2014,21.076429,21.464287,21.071428,21.462856,287067200,19.12085
5/6/2014,21.492857,21.586071,21.22893,21.22893,374564400,18.912451
5/7/2014,21.258928,21.331785,20.990356,21.154642,282864400,18.846272
5/8/2014,21.008928,21.22893,20.942858,20.999643,230297200,18.812681
5/9/2014,20.876429,20.9375,20.72607,20.912144,291597600,18.734287
5/12/2014,20.981787,21.202143,20.978571,21.172501,213208800,18.967533
5/13/2014,21.142857,21.23357,21.09643,21.205713,159737200,18.997282
5/14/2014,21.158215,21.335714,21.133572,21.209642,166404000,19.000805
5/15/2014,21.239286,21.307142,21.001429,21.029285,230846000,18.839231
5/16/2014,21.022499,21.340357,20.907143,21.339643,276256400,19.11727
5/19/2014,21.351786,21.690357,21.333214,21.592501,317755200,19.343792
5/20/2014,21.589643,21.657143,21.454643,21.596786,234836000,19.347633
5/21/2014,21.565357,21.667856,21.502144,21.653929,196859600,19.398821
5/22/2014,21.664286,21.780357,21.575001,21.688213,200760000,19.429537
5/23/2014,21.6875,21.954643,21.659643,21.933214,232209600,19.649023
5/27/2014,21.995714,22.352142,21.986786,22.343929,348866000,20.016964
5/28/2014,22.357857,22.493929,22.277857,22.286072,315481600,19.965134
5/29/2014,22.423214,22.745358,22.420357,22.692142,376474000,20.328911
5/30/2014,22.785,23.006071,22.460714,22.607143,564020800,20.252764
6/2/2014,22.64143,22.672501,22.232143,22.451786,369350800,20.11359
6/3/2014,22.445,22.812143,22.4375,22.769285,292709200,20.39802
6/4/2014,22.765715,23.138929,22.718214,23.029285,335482000,20.630947
6/5/2014,23.078571,23.191786,22.950357,23.119642,303805600,20.711895
6/6/2014,23.210714,23.259287,23.016787,23.05607,349938400,20.65494
6/9/2014,23.174999,23.469999,22.9375,23.424999,301660000,20.985449
6/10/2014,23.682501,23.762501,23.3925,23.5625,251108000,21.108633
6/11/2014,23.532499,23.690001,23.3675,23.465,182724000,21.021276
6/12/2014,23.51,23.530001,22.975,23.0725,218996000,20.669655
6/13/2014,23.049999,23.110001,22.719999,22.82,218100000,20.443453
6/16/2014,22.877501,23.1875,22.862499,23.049999,142244000,20.649498
6/17/2014,23.077499,23.174999,22.950001,23.02,118904000,20.622623
6/18/2014,23.067499,23.0725,22.8375,23.045,134056000,20.645021
6/19/2014,23.0725,23.075001,22.834999,22.965,142112000,20.573359
6/20/2014,22.9625,23.137501,22.725,22.727501,403592000,20.360584
6/23/2014,22.83,22.905001,22.65,22.7075,174776000,20.342667
6/24/2014,22.6875,22.934999,22.547501,22.57,156144000,20.21949
6/25/2014,22.5525,22.674999,22.4125,22.59,147476000,20.23741
6/26/2014,22.592501,22.762501,22.450001,22.725,130516000,20.358351
6/27/2014,22.705,23,22.692499,22.995001,256116000,20.600231
6/30/2014,23.025,23.432501,23.022499,23.2325,197929200,20.812996
